codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-14,22.460869565217394,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-14,17.06086956521739,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-14,24.48275700980392,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-15,22.506880738916255,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-15,22.679166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-15,17.916666666666664,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-15,24.94190475490196,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-16,20.972326029411764,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-16,21.120833333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-16,16.0625,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-16,21.608061715686272,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-17,21.455398125,°C
